Image,Real,Name,Class_1,Probability_1,Class_2,Probability_2,Class_3,Probability_3,Class_4,Probability_4,Class_5,Probability_5,Id,Match
55,,hognose snake,sea cucumber,0.18353329598903656,starfish,0.17510280013084412,Gila monster,0.09499912708997726,stole,0.07070880383253098,ptarmigan,0.03269049525260925,54.0,False
56,,green snake,tennis ball,0.20440255105495453,green mamba,0.18826332688331604,green snake,0.09777523577213287,green lizard,0.076234832406044,honeycomb,0.05215805396437645,55.0,True
57,,king snake,leatherback turtle,0.08131078630685806,water snake,0.07567897439002991,African crocodile,0.04990529268980026,sea snake,0.049294229596853256,hognose snake,0.03929304704070091,56.0,False
58,,garter snake,sidewinder,0.26599133014678955,horned viper,0.175782710313797,diamondback,0.1541329026222229,handkerchief,0.0727960392832756,nematode,0.0612897165119648,57.0,False
59,,water snake,leatherback turtle,0.06935196369886398,ant,0.05552347004413605,handkerchief,0.024948524311184883,sandbar,0.021174969151616096,cliff dwelling,0.020260019227862358,58.0,False
60,,vine snake,fountain,0.640553891658783,beer glass,0.12095922976732254,ringneck snake,0.03464211896061897,water snake,0.026160644367337227,American alligator,0.014372301287949085,59.0,False
61,,night snake,geyser,0.1588827520608902,leatherback turtle,0.09604614228010178,starfish,0.09025117754936218,shovel,0.06972600519657135,shower curtain,0.06596894562244415,60.0,False
62,,boa constrictor,stole,0.197543665766716,starfish,0.09471914917230606,shower curtain,0.052962545305490494,handkerchief,0.049712058156728745,gown,0.04216620326042175,61.0,False
63,,rock python,starfish,0.1953917145729065,leatherback turtle,0.10433971881866455,diamondback,0.09101150184869766,sidewinder,0.06481017172336578,horned viper,0.039791274815797806,62.0,False
64,,Indian cobra,handkerchief,0.1695922464132309,jellyfish,0.14110735058784485,stole,0.10198107361793518,starfish,0.05482370778918266,honeycomb,0.049129385501146317,63.0,False
65,,green mamba,spider web,0.3026196360588074,shower curtain,0.034120019525289536,American alligator,0.023822201415896416,handkerchief,0.021031051874160767,pot,0.020568637177348137,64.0,False
66,,sea snake,banana,0.593377411365509,flatworm,0.09366004168987274,slug,0.0729445293545723,eel,0.024811619892716408,sea cucumber,0.016334187239408493,65.0,False
67,,horned viper,sea cucumber,0.23353305459022522,starfish,0.06471867859363556,loggerhead,0.036743830889463425,bolete,0.03581738471984863,rock crab,0.03517764434218407,66.0,False
68,,diamondback,honeycomb,0.18649348616600037,ant,0.08315578103065491,starfish,0.0792478621006012,sea cucumber,0.03941648453474045,handkerchief,0.02291031740605831,67.0,False
69,,sidewinder,sidewinder,0.14300429821014404,diamondback,0.12601563334465027,mortar,0.12491805851459503,horned viper,0.12405308336019516,sea cucumber,0.03799683600664139,68.0,True
70,,trilobite,starfish,0.2263244241476059,leatherback turtle,0.20611810684204102,brain coral,0.06076299026608467,conch,0.03568591922521591,maze,0.028772013261914253,69.0,False
71,,harvestman,ant,0.08900135010480881,ladybug,0.06470372527837753,spider web,0.049794752150774,goldfish,0.04012242332100868,starfish,0.03197336569428444,70.0,False
72,,scorpion,prayer rug,0.18856218457221985,stole,0.04727177321910858,starfish,0.04477379843592644,chain,0.027083294466137886,bubble,0.025535332038998604,71.0,False
73,,black and gold garden spider,spider web,0.13826678693294525,barn spider,0.13590706884860992,garden spider,0.0836968645453453,black and gold garden spider,0.05953283607959747,envelope,0.05858046934008598,72.0,True
74,,barn spider,bustard,0.1130194216966629,African crocodile,0.09459314495325089,leatherback turtle,0.08176776766777039,American alligator,0.0660206601023674,diamondback,0.04881547763943672,73.0,False
75,,garden spider,spider web,0.651177704334259,garden spider,0.05847959220409393,black and gold garden spider,0.03615817055106163,barn spider,0.01904645934700966,American alligator,0.017601141706109047,74.0,True
76,,black widow,handkerchief,0.33614471554756165,knot,0.18652226030826569,barn spider,0.1294841319322586,envelope,0.05106242001056671,necklace,0.04641706496477127,75.0,False
77,,tarantula,starfish,0.29423946142196655,handkerchief,0.24049755930900574,leatherback turtle,0.07406892627477646,ant,0.02638114057481289,spider web,0.01622125878930092,76.0,False
78,,wolf spider,shower curtain,0.3718786835670471,shovel,0.041121214628219604,fountain,0.034664787352085114,stole,0.03176277130842209,handkerchief,0.019941966980695724,77.0,False
79,,tick,shower curtain,0.21675388514995575,starfish,0.13868506252765656,spider web,0.06183234974741936,ant,0.04797338321805,fountain,0.04382820427417755,78.0,False
80,,centipede,centipede,0.1853497177362442,chain,0.15250131487846375,necklace,0.15177571773529053,knot,0.07570695877075195,handkerchief,0.06531789898872375,79.0,True
81,,black grouse,leatherback turtle,0.18784837424755096,diamondback,0.10007160156965256,handkerchief,0.06069724261760712,prayer rug,0.03404022380709648,envelope,0.026313215494155884,80.0,False
82,,ptarmigan,shovel,0.05264163389801979,volcano,0.05126144364476204,maze,0.02987830340862274,geyser,0.019590307027101517,Samoyed,0.018956240266561508,81.0,False
83,,ruffed grouse,diamondback,0.05426104739308357,American alligator,0.03848710283637047,brass,0.027765749022364616,leatherback turtle,0.026743486523628235,African crocodile,0.025771941989660263,82.0,False
84,,prairie chicken,ladybug,0.16561493277549744,ant,0.13543589413166046,black widow,0.1141914576292038,hip,0.08264314383268356,fiddler crab,0.0652744323015213,83.0,False
85,,peacock,sea cucumber,0.28385016322135925,leopard,0.09909313917160034,snow leopard,0.07404907047748566,eel,0.0707470178604126,flatworm,0.06120951473712921,84.0,False
86,,quail,ant,0.310617595911026,fiddler crab,0.09737972915172577,maze,0.032875001430511475,sandbar,0.025388633832335472,chainlink fence,0.020941540598869324,85.0,False
87,,partridge,bustard,0.27061253786087036,ptarmigan,0.20590926706790924,partridge,0.16648823022842407,quail,0.15458600223064423,ruffed grouse,0.06067471578717232,86.0,True
88,,African grey,bubble,0.10548608750104904,bath towel,0.05925608053803444,handkerchief,0.05599359795451164,bagel,0.044977445155382156,Petri dish,0.039161600172519684,87.0,False
89,,macaw,handkerchief,0.3341767489910126,jigsaw puzzle,0.1277177482843399,agama,0.08012497425079346,macaw,0.0633995458483696,starfish,0.045654572546482086,88.0,True
90,,sulphur-crested cockatoo,ptarmigan,0.9045148491859436,Bedlington terrier,0.016507891938090324,quail,0.013380080461502075,albatross,0.010711712762713432,sulphur-crested cockatoo,0.005027699284255505,89.0,True
91,,lorikeet,dishrag,0.17676357924938202,handkerchief,0.10165812075138092,bib,0.08167967945337296,Christmas stocking,0.03813306242227554,mixing bowl,0.033627863973379135,90.0,False
92,,coucal,spider web,0.33121636509895325,handkerchief,0.23441556096076965,envelope,0.11132746934890747,pillow,0.024898042902350426,shower curtain,0.01770537532866001,91.0,False
93,,bee eater,chain,0.06343474239110947,handkerchief,0.04043162614107132,prayer rug,0.039870575070381165,American alligator,0.02814384177327156,African crocodile,0.02186053805053234,92.0,False
94,,hornbill,volcano,0.15152718126773834,handkerchief,0.14683842658996582,mitten,0.050612177699804306,stole,0.04063059762120247,poncho,0.03642391413450241,93.0,False
95,,hummingbird,starfish,0.4148198366165161,handkerchief,0.14469875395298004,goldfish,0.09933456033468246,mitten,0.037754256278276443,sarong,0.033302877098321915,94.0,False
96,,jacamar,fountain,0.11727628856897354,maze,0.07882457226514816,leatherback turtle,0.07050330936908722,handkerchief,0.05588795244693756,spider web,0.042614616453647614,95.0,False
97,,toucan,handkerchief,0.11641952395439148,bubble,0.09696054458618164,coral reef,0.06612229347229004,stingray,0.04640156775712967,shovel,0.04310218244791031,96.0,False
98,,drake,American alligator,0.8715797066688538,African crocodile,0.08378340303897858,leatherback turtle,0.016170578077435493,loggerhead,0.0052199335768818855,terrapin,0.004531507845968008,97.0,False
99,,red-breasted merganser,leatherback turtle,0.688898503780365,ant,0.03394363075494766,handkerchief,0.023241790011525154,sandbar,0.013615244068205357,jersey,0.00944516621530056,98.0,False
100,,goose,bustard,0.10914111882448196,volcano,0.10221704840660095,goose,0.05333119258284569,leatherback turtle,0.04647667706012726,redshank,0.030346857383847237,99.0,True
101,,black swan,starfish,0.6962990760803223,fountain,0.05263086035847664,teddy,0.045933086425065994,shovel,0.03420163318514824,mitten,0.010574251413345337,100.0,False
102,,tusker,fountain,0.6518057584762573,Irish water spaniel,0.15034829080104828,geyser,0.05085064843297005,maze,0.023489121347665787,honeycomb,0.013847694732248783,101.0,False
103,,echidna,starfish,0.4256283640861511,king snake,0.1002652570605278,leatherback turtle,0.054183345288038254,sea anemone,0.040599215775728226,brain coral,0.03676760569214821,102.0,False
104,,platypus,brain coral,0.09595387428998947,starfish,0.07472538948059082,leopard,0.067339688539505,leatherback turtle,0.05765804275870323,electric ray,0.05342927575111389,103.0,False
105,,wallaby,shower curtain,0.08803001046180725,starfish,0.08404610306024551,leatherback turtle,0.048602666705846786,ant,0.03417723998427391,poncho,0.02962457202374935,104.0,False
106,,koala,handkerchief,0.19467000663280487,megalith,0.13632161915302277,shovel,0.09285056591033936,fountain,0.04922958090901375,great grey owl,0.048655856400728226,105.0,False
107,,wombat,great white shark,0.18183684349060059,jellyfish,0.14284628629684448,handkerchief,0.08966919034719467,leatherback turtle,0.029516635462641716,piggy bank,0.02523619309067726,106.0,False
108,,jellyfish,prayer rug,0.3107457160949707,pillow,0.1156037375330925,maze,0.11440422385931015,vestment,0.05075378343462944,handkerchief,0.040717996656894684,107.0,False
109,,sea anemone,swab,0.0668184906244278,broom,0.06461531668901443,sandbar,0.03855837509036064,handkerchief,0.03295450657606125,shower curtain,0.023107239976525307,108.0,False
110,,brain coral,starfish,0.1724008321762085,sea cucumber,0.11807695031166077,brain coral,0.09417443722486496,flatworm,0.06754878908395767,stingray,0.06721088290214539,109.0,True
111,,flatworm,jellyfish,0.20082244277000427,flatworm,0.1838589757680893,sea anemone,0.10171140730381012,chiton,0.06734620779752731,sea slug,0.036216169595718384,110.0,True
112,,nematode,necklace,0.5219799876213074,nematode,0.26675185561180115,chain,0.08223390579223633,handkerchief,0.07388727366924286,bib,0.013259430415928364,111.0,True
113,,conch,jellyfish,0.19830098748207092,sea slug,0.15249934792518616,bubble,0.058985672891139984,conch,0.051307737827301025,starfish,0.03213660418987274,112.0,True
114,,snail,handkerchief,0.2805101275444031,coil,0.18913806974887848,jellyfish,0.10768759250640869,bubble,0.10328833758831024,pillow,0.03250505402684212,113.0,False
115,,slug,stole,0.1540488749742508,African crocodile,0.15344345569610596,American alligator,0.10013364255428314,leatherback turtle,0.0957970842719078,starfish,0.08945994079113007,114.0,False
116,,sea slug,shower curtain,0.17132464051246643,coral reef,0.13690033555030823,jigsaw puzzle,0.09412235021591187,jellyfish,0.031461410224437714,handkerchief,0.02669970504939556,115.0,False
117,,chiton,jellyfish,0.2107735127210617,leatherback turtle,0.09593510627746582,mixing bowl,0.07233933359384537,chiton,0.07206680625677109,Petri dish,0.04658053070306778,116.0,True
118,,chambered nautilus,bagel,0.20206469297409058,coil,0.06616173684597015,chambered nautilus,0.05438382923603058,face powder,0.04986273869872093,cup,0.04777536913752556,117.0,True
119,,Dungeness crab,menu,0.1531452238559723,jigsaw puzzle,0.11295253038406372,leatherback turtle,0.06315168738365173,spider web,0.06098656728863716,bubble,0.05636948347091675,118.0,False
120,,rock crab,leopard,0.14633047580718994,sea cucumber,0.11455987393856049,jaguar,0.10614616423845291,Gila monster,0.08341603726148605,flatworm,0.0555909164249897,119.0,False
121,,fiddler crab,starfish,0.42081159353256226,sea cucumber,0.1300104856491089,fiddler crab,0.05606718733906746,leatherback turtle,0.022866804152727127,Gila monster,0.021583104506134987,120.0,True
122,,king crab,honeycomb,0.22828057408332825,jigsaw puzzle,0.07844986021518707,coral reef,0.046443961560726166,jellyfish,0.04394008219242096,brain coral,0.041268520057201385,121.0,False
123,,American lobster,handkerchief,0.5896676182746887,pillow,0.06192734092473984,jigsaw puzzle,0.05060489848256111,tray,0.0322006419301033,dishrag,0.02742031402885914,122.0,False
124,,spiny lobster,spider web,0.27732494473457336,chainlink fence,0.21487578749656677,ant,0.0832241103053093,shower curtain,0.04852607473731041,fountain,0.04501930624246597,123.0,False
125,,crayfish,coral reef,0.07155901193618774,starfish,0.056527137756347656,leatherback turtle,0.046386606991291046,stole,0.04067695140838623,maze,0.029170289635658264,124.0,False
126,,hermit crab,Christmas stocking,0.28683266043663025,stole,0.20890378952026367,sock,0.18203352391719818,handkerchief,0.06205528602004051,shower curtain,0.029164109379053116,125.0,False
127,,isopod,leatherback turtle,0.08883658051490784,stole,0.08578379452228546,shower curtain,0.07008852064609528,poncho,0.06318909674882889,ant,0.06160622835159302,126.0,False
128,,white stork,white stork,0.530849277973175,redshank,0.18316972255706787,black stork,0.17184032499790192,bustard,0.018155347555875778,oystercatcher,0.01147814467549324,127.0,True
129,,black stork,maze,0.07908271998167038,dalmatian,0.0578371062874794,leopard,0.051617737859487534,African crocodile,0.049490995705127716,American alligator,0.03518010303378105,128.0,False
130,,spoonbill,plastic bag,0.20773862302303314,handkerchief,0.20688197016716003,paintbrush,0.11219041794538498,spoonbill,0.03830379992723465,Band Aid,0.02909918874502182,129.0,True
131,,flamingo,goldfish,0.8251636028289795,flamingo,0.05028204619884491,fiddler crab,0.029229236766695976,rock crab,0.012989174574613571,sea slug,0.011533809825778008,130.0,True
132,,little blue heron,stole,0.18650613725185394,maze,0.15044111013412476,handkerchief,0.058487407863140106,dishrag,0.0375334732234478,shower curtain,0.02916489727795124,131.0,False
133,,American egret,American alligator,0.1833392232656479,leatherback turtle,0.08431605249643326,African crocodile,0.052400387823581696,jigsaw puzzle,0.03912907838821411,water snake,0.03303012251853943,132.0,False
134,,bittern,bustard,0.23288817703723907,electric ray,0.07534247636795044,horned viper,0.058967169374227524,leatherback turtle,0.056734681129455566,diamondback,0.05291179567575455,133.0,False
135,,crane,fountain,0.09194649755954742,pitcher,0.07536571472883224,water bottle,0.06254985183477402,bustard,0.05968141555786133,water jug,0.04067055881023407,134.0,False
136,,limpkin,spider web,0.1336544305086136,bustard,0.05430227518081665,American alligator,0.036153871566057205,maze,0.03362416848540306,stone wall,0.021098531782627106,135.0,False
137,,European gallinule,handkerchief,0.5158603191375732,apron,0.084568090736866,poncho,0.05314556136727333,cock,0.022423651069402695,ant,0.0214614886790514,136.0,False
138,,American coot,American alligator,0.2368810474872589,shower curtain,0.21971353888511658,spider web,0.06362070888280869,African crocodile,0.046824172139167786,fountain,0.029154181480407715,137.0,False
139,,bustard,brass,0.08520205318927765,African crocodile,0.04579567536711693,sea cucumber,0.04280230402946472,leatherback turtle,0.04191970452666283,ant,0.035565733909606934,138.0,False
140,,ruddy turnstone,starfish,0.2717420160770416,rock crab,0.07500283420085907,agama,0.05734371021389961,Gila monster,0.05346987769007683,water snake,0.04043179750442505,139.0,False
141,,red-backed sandpiper,leatherback turtle,0.053789492696523666,diamondback,0.03893958777189255,American alligator,0.033826250582933426,brass,0.03338396176695824,ruddy turnstone,0.03212423995137215,140.0,False
142,,redshank,redshank,0.6047526597976685,dowitcher,0.15752148628234863,stingray,0.08396564424037933,red-backed sandpiper,0.021116871386766434,electric ray,0.013853538781404495,141.0,True
143,,dowitcher,American alligator,0.1919395625591278,African crocodile,0.08401623368263245,shower curtain,0.0615374781191349,menu,0.036769263446331024,brass,0.022641073912382126,142.0,False
144,,oystercatcher,leatherback turtle,0.11756455153226852,American alligator,0.07024188339710236,ruddy turnstone,0.0641186311841011,dalmatian,0.04533343017101288,handkerchief,0.04198921099305153,143.0,False
145,,pelican,bustard,0.07886937260627747,starfish,0.05913691222667694,dowitcher,0.05707187205553055,shovel,0.05503767356276512,handkerchief,0.04983428493142128,144.0,False
146,,king penguin,shower curtain,0.1474921703338623,jersey,0.05164310336112976,European fire salamander,0.04729781672358513,king penguin,0.03810237720608711,ant,0.035408083349466324,145.0,True
147,,albatross,Bedlington terrier,0.5172725915908813,ice bear,0.07721814513206482,teddy,0.04003845155239105,leatherback turtle,0.020308535546064377,standard poodle,0.018573110923171043,146.0,False
148,,grey whale,fountain,0.6485447287559509,fireboat,0.05424533411860466,geyser,0.036326900124549866,bubble,0.02170623652637005,volcano,0.018758069723844528,147.0,False
149,,killer whale,leatherback turtle,0.1653781533241272,fountain,0.12017524987459183,shovel,0.09960195422172546,starfish,0.08692321926355362,loggerhead,0.03621377795934677,148.0,False
150,,dugong,maze,0.13617996871471405,bubble,0.0844946950674057,shovel,0.028621934354305267,leatherback turtle,0.02461676113307476,manhole cover,0.023341702297329903,149.0,False
151,,sea lion,ptarmigan,0.3672482371330261,leatherback turtle,0.15686871111392975,sea lion,0.11216162145137787,meerkat,0.044665172696113586,loggerhead,0.0382174476981163,150.0,True
152,,Chihuahua,handkerchief,0.5841749310493469,shower curtain,0.06824976205825806,pillow,0.016139017418026924,menu,0.01488176267594099,Christmas stocking,0.014361822046339512,151.0,False
153,,Japanese spaniel,Great Pyrenees,0.3491370677947998,fountain,0.07329855859279633,shovel,0.0677197203040123,Bedlington terrier,0.03688434511423111,groom,0.03094625659286976,152.0,False
154,,Maltese dog,tub,0.09132707118988037,gown,0.08153711259365082,handkerchief,0.07611968368291855,bathtub,0.0705559104681015,shower curtain,0.05136212706565857,153.0,False
155,,Pekinese,fountain,0.22305965423583984,shovel,0.06826864928007126,starfish,0.06011116877198219,honeycomb,0.03605956956744194,volcano,0.028779366984963417,154.0,False
156,,Shih-Tzu,handkerchief,0.0998125746846199,stingray,0.08694623410701752,jellyfish,0.06406915187835693,Shih-Tzu,0.05519364774227142,stole,0.04868325963616371,155.0,True
157,,Blenheim spaniel,jigsaw puzzle,0.28144460916519165,shower curtain,0.09642015397548676,fountain,0.03181736171245575,pillow,0.022853227332234383,jellyfish,0.022650258615612984,156.0,False
158,,papillon,papillon,0.18312811851501465,toy terrier,0.1432705670595169,Chihuahua,0.11661464720964432,Pomeranian,0.048519331961870193,Eskimo dog,0.03903861343860626,157.0,True
159,,toy terrier,starfish,0.1360681802034378,brain coral,0.11900561302900314,shower curtain,0.11482692509889603,coral reef,0.07550636678934097,sea anemone,0.06238526105880737,158.0,False
160,,Rhodesian ridgeback,shower curtain,0.7234981060028076,stole,0.02434845082461834,spider web,0.016475355252623558,prayer rug,0.015945497900247574,starfish,0.013767130672931671,159.0,False
161,,Afghan hound,Bedlington terrier,0.1492426097393036,fountain,0.11752898246049881,geyser,0.06094843149185181,standard poodle,0.05184251442551613,great white shark,0.026050260290503502,160.0,False
162,,basset,jigsaw puzzle,0.34983062744140625,pillow,0.054896093904972076,handkerchief,0.05116058886051178,prayer rug,0.03714761883020401,bubble,0.03139101713895798,161.0,False
163,,beagle,honeycomb,0.2602044939994812,bagel,0.0661858394742012,stingray,0.05233214795589447,jellyfish,0.03493940457701683,eggnog,0.034368161112070084,162.0,False
