Image,Real,Name,Class_1,Probability_1,Class_2,Probability_2,Class_3,Probability_3,Class_4,Probability_4,Class_5,Probability_5,Id,Match
80,,centipede,centipede,0.27442875504493713,starfish,0.10424219816923141,chain,0.07730298489332199,knot,0.07303893566131592,handkerchief,0.06390760093927383,79.0,True
81,,black grouse,doormat,0.06902272254228592,poncho,0.0532948300242424,diamondback,0.05204090103507042,stole,0.048289086669683456,chainlink fence,0.04058153182268143,80.0,False
82,,ptarmigan,volcano,0.11274758726358414,sandbar,0.05588486045598984,maze,0.052498094737529755,leatherback turtle,0.046948086470365524,brain coral,0.03900456428527832,81.0,False
83,,ruffed grouse,diamondback,0.08978546410799026,leatherback turtle,0.06860378384590149,hognose snake,0.048314593732357025,manhole cover,0.04187868535518646,shovel,0.02924579195678234,82.0,False
84,,prairie chicken,black widow,0.40523436665534973,ant,0.13828159868717194,ladybug,0.0952954962849617,hip,0.08318433910608292,spider web,0.03643523156642914,83.0,False
85,,peacock,peacock,0.20209816098213196,leopard,0.18571126461029053,snow leopard,0.1668492555618286,sea cucumber,0.10524475574493408,jaguar,0.08175735175609589,84.0,True
86,,quail,ant,0.45231688022613525,maze,0.05180208384990692,fiddler crab,0.04434923455119133,African crocodile,0.04371866211295128,American alligator,0.02717008627951145,85.0,False
87,,partridge,ptarmigan,0.19035124778747559,quail,0.1425624042749405,partridge,0.13997991383075714,ruffed grouse,0.11982323229312897,bustard,0.09816540032625198,86.0,True
88,,African grey,Bedlington terrier,0.10026157647371292,hog,0.0919041708111763,Weimaraner,0.08581775426864624,jellyfish,0.046860311180353165,fountain,0.04406939074397087,87.0,False
89,,macaw,agama,0.2617349326610565,handkerchief,0.11924616247415543,macaw,0.08978907018899918,starfish,0.04242073744535446,spider web,0.02376450039446354,88.0,True
90,,sulphur-crested cockatoo,ptarmigan,0.1881539225578308,goose,0.06249440461397171,Bedlington terrier,0.04840351268649101,stole,0.0393131822347641,handkerchief,0.03771650791168213,89.0,False
91,,lorikeet,mixing bowl,0.14347770810127258,Christmas stocking,0.062340643256902695,broccoli,0.05370592325925827,bib,0.038361433893442154,dishrag,0.03435423970222473,90.0,False
92,,coucal,spider web,0.4563385546207428,maze,0.07903527468442917,coral reef,0.02643231861293316,handkerchief,0.022115176543593407,broccoli,0.020711101591587067,91.0,False
93,,bee eater,banded gecko,0.17593330144882202,African chameleon,0.13295893371105194,agama,0.047515492886304855,prayer rug,0.04589446261525154,weevil,0.042284801602363586,92.0,False
94,,hornbill,chain,0.08906111866235733,handkerchief,0.0834694430232048,volcano,0.07269424200057983,shovel,0.06606743484735489,mitten,0.04856787621974945,93.0,False
95,,hummingbird,starfish,0.4139539897441864,handkerchief,0.2150936871767044,volcano,0.03237615525722504,mitten,0.02870490401983261,sarong,0.02385781705379486,94.0,False
96,,jacamar,starfish,0.28239142894744873,fountain,0.08271604776382446,chain mail,0.08252269774675369,shovel,0.0813242644071579,apron,0.03379795700311661,95.0,False
97,,toucan,handkerchief,0.23339815437793732,coral reef,0.11804220080375671,bubble,0.05777246877551079,bib,0.030887192115187645,jigsaw puzzle,0.030447810888290405,96.0,False
98,,drake,American alligator,0.4058256149291992,African crocodile,0.15114279091358185,leatherback turtle,0.05675556883215904,redshank,0.03288215771317482,loggerhead,0.026442669332027435,97.0,False
99,,red-breasted merganser,leatherback turtle,0.7677137851715088,handkerchief,0.04891228303313255,Gila monster,0.011751768179237843,starfish,0.010559950023889542,chain,0.01012289710342884,98.0,False
100,,goose,volcano,0.13787579536437988,starfish,0.13098712265491486,leatherback turtle,0.10026952624320984,handkerchief,0.06528082489967346,electric ray,0.06480435281991959,99.0,False
101,,black swan,starfish,0.7943823933601379,teddy,0.08704491704702377,brain coral,0.016021626070141792,mitten,0.012808576226234436,honeycomb,0.006383939180523157,100.0,False
102,,tusker,Irish water spaniel,0.4283722937107086,fountain,0.171452134847641,geyser,0.0839424729347229,honeycomb,0.036774277687072754,starfish,0.022962847724556923,101.0,False
103,,echidna,starfish,0.1651313602924347,sea anemone,0.13262403011322021,fountain,0.09846719354391098,shovel,0.0541522279381752,shower curtain,0.04487822204828262,102.0,False
104,,platypus,chain mail,0.09952078014612198,starfish,0.07839947938919067,electric ray,0.07797776162624359,African crocodile,0.05665242299437523,leatherback turtle,0.05224466323852539,103.0,False
105,,wallaby,starfish,0.3394271433353424,poncho,0.04507013410329819,stole,0.04234154522418976,stingray,0.041576873511075974,shower curtain,0.04035789519548416,104.0,False
106,,koala,megalith,0.6911209225654602,fountain,0.06605015695095062,shovel,0.02441352792084217,handkerchief,0.020123930647969246,great grey owl,0.019275495782494545,105.0,False
107,,wombat,great white shark,0.34890082478523254,handkerchief,0.07125580310821533,jellyfish,0.06797292828559875,pillow,0.02599414996802807,soccer ball,0.0219198539853096,106.0,False
108,,jellyfish,prayer rug,0.16081830859184265,maze,0.12669725716114044,vestment,0.08909140527248383,honeycomb,0.07651756703853607,shower curtain,0.06425543129444122,107.0,False
109,,sea anemone,sandbar,0.059002745896577835,broom,0.05362110584974289,swab,0.03315448388457298,doormat,0.03272947669029236,bath towel,0.0319933257997036,108.0,False
110,,brain coral,brain coral,0.28430435061454773,starfish,0.1712006777524948,coral reef,0.11138562858104706,stole,0.09476029872894287,sea cucumber,0.06198190525174141,109.0,True
111,,flatworm,flatworm,0.2641507089138031,jellyfish,0.10985563695430756,sea anemone,0.09974264353513718,coral reef,0.07193832844495773,chiton,0.06940961629152298,110.0,True
112,,nematode,nematode,0.8639926910400391,necklace,0.06231655180454254,chain,0.029258057475090027,handkerchief,0.022394627332687378,bib,0.003641892457380891,111.0,True
113,,conch,jellyfish,0.20547829568386078,sea slug,0.16510897874832153,sea anemone,0.08248519152402878,bubble,0.043363191187381744,coral reef,0.04157109931111336,112.0,False
114,,snail,jellyfish,0.45462408661842346,handkerchief,0.106661356985569,brain coral,0.0573594830930233,bubble,0.025801539421081543,coil,0.024887466803193092,113.0,False
115,,slug,African crocodile,0.34011149406433105,stole,0.17321880161762238,American alligator,0.13972052931785583,starfish,0.06647039204835892,redshank,0.044869743287563324,114.0,False
116,,sea slug,coral reef,0.16056343913078308,starfish,0.0986168161034584,shower curtain,0.058605607599020004,sea anemone,0.045864954590797424,anemone fish,0.04231967777013779,115.0,False
117,,chiton,jellyfish,0.2574169635772705,chiton,0.23619137704372406,leatherback turtle,0.14432884752750397,manhole cover,0.11260610818862915,brass,0.025977669283747673,116.0,True
118,,chambered nautilus,jellyfish,0.40026360750198364,Petri dish,0.07292436063289642,gong,0.038710154592990875,chambered nautilus,0.03668378293514252,sea anemone,0.03578270971775055,117.0,True
119,,Dungeness crab,leatherback turtle,0.32770437002182007,volcano,0.06033973768353462,loggerhead,0.05041768401861191,bubble,0.01911606639623642,starfish,0.015801647678017616,118.0,False
120,,rock crab,starfish,0.5188440084457397,flatworm,0.09845811128616333,sea cucumber,0.09776012599468231,honeycomb,0.09570419788360596,fountain,0.018903857097029686,119.0,False
121,,fiddler crab,starfish,0.21165724098682404,diamondback,0.14076074957847595,sea cucumber,0.13124437630176544,king snake,0.09692656993865967,banded gecko,0.08546947687864304,120.0,False
122,,king crab,honeycomb,0.2926121950149536,starfish,0.11697161942720413,chiton,0.08874357491731644,brain coral,0.07436728477478027,coral reef,0.05754643306136131,121.0,False
123,,American lobster,jigsaw puzzle,0.17629429697990417,handkerchief,0.1575341373682022,tray,0.0627450942993164,pillow,0.05127788335084915,menu,0.03311711922287941,122.0,False
124,,spiny lobster,sea cucumber,0.2565036118030548,spider web,0.0809301808476448,sea anemone,0.07014377415180206,chainlink fence,0.0638575330376625,ant,0.0604068823158741,123.0,False
125,,crayfish,stole,0.14492906630039215,coral reef,0.1402159035205841,starfish,0.10899575799703598,maze,0.03946702182292938,prayer rug,0.03121609054505825,124.0,False
126,,hermit crab,stole,0.21758796274662018,sock,0.17258501052856445,Christmas stocking,0.12021391838788986,bath towel,0.07757598906755447,handkerchief,0.061711981892585754,125.0,False
127,,isopod,cliff dwelling,0.07868512719869614,ant,0.056260548532009125,stone wall,0.04513220116496086,shower curtain,0.041166748851537704,brass,0.04034016281366348,126.0,False
128,,white stork,redshank,0.13717833161354065,Bedlington terrier,0.10105615854263306,bustard,0.07227911055088043,mitten,0.054590336978435516,bib,0.04998891428112984,127.0,False
129,,black stork,maze,0.23595856130123138,leatherback turtle,0.03747014328837395,American alligator,0.03739619255065918,African crocodile,0.03221675753593445,stone wall,0.03190479800105095,128.0,False
130,,spoonbill,handkerchief,0.2072763890028,stingray,0.06578949093818665,Band Aid,0.055403053760528564,envelope,0.035885997116565704,safety pin,0.03356359526515007,129.0,False
131,,flamingo,goldfish,0.877044677734375,flamingo,0.023666659370064735,shower curtain,0.010162229649722576,starfish,0.00881157722324133,handkerchief,0.006338716950267553,130.0,True
132,,little blue heron,eel,0.15558792650699615,diamondback,0.10518898814916611,maze,0.06903006881475449,American alligator,0.04510915279388428,coral reef,0.033753231167793274,131.0,False
133,,American egret,American alligator,0.4368147552013397,African crocodile,0.0818602442741394,leatherback turtle,0.04797773435711861,volcano,0.029522785916924477,alp,0.02116851694881916,132.0,False
134,,bittern,bustard,0.35008320212364197,electric ray,0.09713118523359299,megalith,0.059800196439027786,leatherback turtle,0.048900119960308075,ptarmigan,0.038487907499074936,133.0,False
135,,crane,bustard,0.10167879611253738,fountain,0.08955024182796478,goblet,0.0441855788230896,goose,0.037778738886117935,crane,0.036063458770513535,134.0,True
136,,limpkin,cheetah,0.19003909826278687,diamondback,0.13502587378025055,leopard,0.06261558085680008,spider web,0.062010448426008224,bustard,0.04888216778635979,135.0,False
137,,European gallinule,poncho,0.22577327489852905,handkerchief,0.09235259145498276,apron,0.09015548974275589,maze,0.05437222495675087,stole,0.033697064965963364,136.0,False
138,,American coot,spider web,0.19743232429027557,stole,0.0881292000412941,poncho,0.06185454875230789,maze,0.056842777878046036,shower curtain,0.03751229867339134,137.0,False
139,,bustard,leatherback turtle,0.11448302119970322,sea cucumber,0.10440477728843689,starfish,0.06774409860372543,American alligator,0.0655190572142601,African crocodile,0.06538280099630356,138.0,False
140,,ruddy turnstone,leatherback turtle,0.2063301056623459,starfish,0.09584065526723862,Gila monster,0.08483831584453583,sea snake,0.04797421768307686,king snake,0.045442238450050354,139.0,False
141,,red-backed sandpiper,diamondback,0.16683107614517212,ptarmigan,0.06744703650474548,ruddy turnstone,0.0535455085337162,leatherback turtle,0.04024113714694977,starfish,0.03604496270418167,140.0,False
142,,redshank,jellyfish,0.1416904777288437,great white shark,0.13513393700122833,leatherback turtle,0.10486596077680588,starfish,0.08143249154090881,redshank,0.07501346617937088,141.0,True
143,,dowitcher,American alligator,0.21269893646240234,leatherback turtle,0.06479683518409729,brass,0.059306565672159195,starfish,0.036230701953172684,African crocodile,0.03168293461203575,142.0,False
144,,oystercatcher,diamondback,0.16007976233959198,leatherback turtle,0.14235955476760864,hognose snake,0.06101846694946289,handkerchief,0.05619277432560921,ptarmigan,0.047521185129880905,143.0,False
145,,pelican,handkerchief,0.22015206515789032,starfish,0.05176007002592087,great white shark,0.03915182501077652,apron,0.03722304105758667,bustard,0.02867877297103405,144.0,False
146,,king penguin,starfish,0.17611193656921387,leatherback turtle,0.1301288604736328,fountain,0.06510194391012192,sea cucumber,0.0574236698448658,shower curtain,0.04996449500322342,145.0,False
147,,albatross,Bedlington terrier,0.5544800162315369,teddy,0.06661759316921234,standard poodle,0.0362035408616066,ice bear,0.01781621016561985,toy poodle,0.01755010150372982,146.0,False
148,,grey whale,fountain,0.470668762922287,starfish,0.06705868244171143,sea cucumber,0.05258702486753464,coral reef,0.038890473544597626,geyser,0.03851141035556793,147.0,False
149,,killer whale,fountain,0.2664751410484314,geyser,0.18494686484336853,leatherback turtle,0.16814103722572327,starfish,0.059855420142412186,shovel,0.03491562232375145,148.0,False
150,,dugong,maze,0.2539350986480713,tray,0.03680896386504173,handkerchief,0.03561806306242943,fountain,0.035498153418302536,starfish,0.027268990874290466,149.0,False
151,,sea lion,dowitcher,0.2696261703968048,bustard,0.24472182989120483,redshank,0.07021662592887878,killer whale,0.06510092318058014,ptarmigan,0.03114195168018341,150.0,False
152,,Chihuahua,handkerchief,0.327755868434906,pillow,0.09593211859464645,quilt,0.09379828721284866,shower curtain,0.08603959530591965,jigsaw puzzle,0.04239312559366226,151.0,False
153,,Japanese spaniel,fountain,0.3262152373790741,chain mail,0.08342970162630081,brain coral,0.054059818387031555,Bedlington terrier,0.05310492962598801,starfish,0.05151806399226189,152.0,False
154,,Maltese dog,handkerchief,0.13763435184955597,shower curtain,0.07450941950082779,teddy,0.046735089272260666,tub,0.04573899880051613,gown,0.04380689561367035,153.0,False
155,,Pekinese,fountain,0.37665826082229614,starfish,0.05108277499675751,geyser,0.03672213479876518,honeycomb,0.02756040170788765,volcano,0.02742236666381359,154.0,False
156,,Shih-Tzu,handkerchief,0.12759654223918915,bonnet,0.1201600655913353,Bedlington terrier,0.10237105935811996,stole,0.056843992322683334,poncho,0.02969971112906933,155.0,False
157,,Blenheim spaniel,jigsaw puzzle,0.2542738914489746,fountain,0.1676250845193863,pillow,0.037878841161727905,gown,0.025974052026867867,jellyfish,0.025329945608973503,156.0,False
158,,papillon,dalmatian,0.08600670099258423,ptarmigan,0.05550511181354523,bustard,0.052228301763534546,Saint Bernard,0.030004162341356277,starfish,0.028523854911327362,157.0,False
159,,toy terrier,starfish,0.30216583609580994,brain coral,0.18297158181667328,coral reef,0.1344248205423355,sea anemone,0.05991779640316963,anemone fish,0.01997307315468788,158.0,False
160,,Rhodesian ridgeback,shower curtain,0.11745155602693558,chainlink fence,0.10410995781421661,honeycomb,0.09034992754459381,spider web,0.07082002609968185,chain mail,0.04971177503466606,159.0,False
161,,Afghan hound,starfish,0.16889579594135284,fountain,0.15968254208564758,great white shark,0.1314985603094101,geyser,0.0664379820227623,Bedlington terrier,0.03284076228737831,160.0,False
162,,basset,jigsaw puzzle,0.2656523585319519,coral reef,0.12055517733097076,starfish,0.06653677672147751,sea anemone,0.051964182406663895,brain coral,0.044866710901260376,161.0,False
163,,beagle,honeycomb,0.25832653045654297,bonnet,0.09628996253013611,teddy,0.07361568510532379,handkerchief,0.06800635159015656,stingray,0.03799814730882645,162.0,False
164,,bloodhound,leatherback turtle,0.16187907755374908,shower curtain,0.14198876917362213,horned viper,0.06848569959402084,maze,0.048500336706638336,sidewinder,0.046854931861162186,163.0,False
