Image,Real,Name,Class_1,Probability_1,Class_2,Probability_2,Class_3,Probability_3,Class_4,Probability_4,Class_5,Probability_5,Id,Match
26,,European fire salamander,ant,0.08762111514806747,jigsaw puzzle,0.05882351100444794,starfish,0.039663027971982956,leatherback turtle,0.035537369549274445,honeycomb,0.02563266083598137,25.0,False
27,,common newt,starfish,0.9338822960853577,jigsaw puzzle,0.006567314732819796,chain mail,0.004925993736833334,agama,0.0048044342547655106,hen,0.0040128519758582115,26.0,False
28,,eft,shower curtain,0.2453852891921997,spider web,0.12435603886842728,ant,0.0781560093164444,honeycomb,0.06080571189522743,jigsaw puzzle,0.05883288010954857,27.0,False
29,,spotted salamander,American alligator,0.2107723355293274,African crocodile,0.13714942336082458,common newt,0.06683143973350525,European fire salamander,0.03704540804028511,handkerchief,0.03462750092148781,28.0,False
30,,axolotl,diamondback,0.15631575882434845,eel,0.09818465262651443,common newt,0.0543617308139801,banded gecko,0.05420226231217384,water snake,0.042827192693948746,29.0,False
31,,bullfrog,starfish,0.17900598049163818,coral reef,0.16730619966983795,stingray,0.07976789772510529,sea cucumber,0.06364595890045166,brain coral,0.05137661471962929,30.0,False
32,,tree frog,starfish,0.11887401342391968,ant,0.11646588146686554,shovel,0.09151411801576614,honeycomb,0.06609152257442474,flatworm,0.04493685066699982,31.0,False
33,,tailed frog,handkerchief,0.18071608245372772,poncho,0.1195904016494751,stole,0.05478255823254585,leatherback turtle,0.05327076464891434,starfish,0.05036494880914688,32.0,False
34,,loggerhead,stingray,0.1638687402009964,great white shark,0.1543869525194168,leatherback turtle,0.06441926956176758,starfish,0.05907801166176796,eel,0.0423956960439682,33.0,False
35,,leatherback turtle,fountain,0.18446728587150574,starfish,0.11755774915218353,sea cucumber,0.09109300374984741,bathing cap,0.04759329557418823,shower curtain,0.04443487524986267,34.0,False
36,,mud turtle,flatworm,0.12380564212799072,starfish,0.09118811041116714,stingray,0.07432810217142105,spider web,0.05294755846261978,sea slug,0.04908104985952377,35.0,False
37,,terrapin,honeycomb,0.4970034956932068,stole,0.09110809862613678,poncho,0.07650050520896912,handkerchief,0.07314614206552505,shower curtain,0.033449068665504456,36.0,False
38,,box turtle,handkerchief,0.06365960836410522,leatherback turtle,0.05271342396736145,shower curtain,0.03777967393398285,ant,0.029512276872992516,shovel,0.027067385613918304,37.0,False
39,,banded gecko,leatherback turtle,0.2375330775976181,ant,0.07896488159894943,African crocodile,0.07581992447376251,American alligator,0.0701286792755127,fiddler crab,0.032075442373752594,38.0,False
40,,common iguana,handkerchief,0.1292658895254135,shower curtain,0.10702940821647644,shovel,0.044497765600681305,stole,0.03636850044131279,geyser,0.03481442853808403,39.0,False
41,,American chameleon,maze,0.12756440043449402,doormat,0.07042806595563889,honeycomb,0.05560582876205444,handkerchief,0.05466567352414131,chainlink fence,0.04112799093127251,40.0,False
42,,whiptail,shower curtain,0.3291941285133362,bubble,0.20013311505317688,spider web,0.0499839149415493,fountain,0.03649750351905823,water bottle,0.017002878710627556,41.0,False
43,,agama,starfish,0.16115300357341766,handkerchief,0.0858340784907341,volcano,0.060903359204530716,agama,0.052526142448186874,dishrag,0.046520788222551346,42.0,True
44,,frilled lizard,starfish,0.5328971743583679,electric ray,0.08371484279632568,leatherback turtle,0.046951666474342346,brain coral,0.032413385808467865,chain mail,0.031750038266181946,43.0,False
45,,alligator lizard,shower curtain,0.11496372520923615,jigsaw puzzle,0.0764581486582756,bubble,0.06801645457744598,spider web,0.06289773434400558,sandbar,0.0536174550652504,44.0,False
46,,Gila monster,handkerchief,0.09671131521463394,shower curtain,0.08993585407733917,leatherback turtle,0.040108710527420044,poncho,0.03750820457935333,American alligator,0.036025479435920715,45.0,False
47,,green lizard,starfish,0.2102145403623581,American chameleon,0.13746479153633118,green lizard,0.07070569694042206,Komodo dragon,0.059700168669223785,eel,0.0497375912964344,46.0,True
48,,African chameleon,handkerchief,0.10546857863664627,maze,0.06918339431285858,spider web,0.06046339124441147,fountain,0.047773540019989014,shower curtain,0.03541376814246178,47.0,False
49,,Komodo dragon,African crocodile,0.36549878120422363,American alligator,0.11280837655067444,leatherback turtle,0.09185786545276642,Komodo dragon,0.08279085904359818,sea cucumber,0.060182489454746246,48.0,True
50,,African crocodile,volcano,0.13108959794044495,geyser,0.11529088765382767,sandbar,0.10449555516242981,leatherback turtle,0.07738698273897171,maze,0.059396933764219284,49.0,False
51,,American alligator,starfish,0.07767824828624725,shovel,0.04747585952281952,stingray,0.0379561185836792,sea cucumber,0.03760660067200661,maze,0.027406886219978333,50.0,False
52,,triceratops,maze,0.21713954210281372,prayer rug,0.042351219803094864,brass,0.03791901096701622,ant,0.034619733691215515,spider web,0.03043217398226261,51.0,False
53,,thunder snake,starfish,0.2589188814163208,handkerchief,0.11356981098651886,maze,0.08013023436069489,poncho,0.03150342404842377,shower curtain,0.018646694719791412,52.0,False
54,,ringneck snake,handkerchief,0.4828015863895416,starfish,0.06594336777925491,coral reef,0.04659676551818848,ant,0.03990443795919418,prayer rug,0.02979619987308979,53.0,False
55,,hognose snake,starfish,0.21565783023834229,Gila monster,0.14999307692050934,sea cucumber,0.09000009298324585,diamondback,0.056700561195611954,stole,0.039618704468011856,54.0,False
56,,green snake,tennis ball,0.22545820474624634,honeycomb,0.19556865096092224,green mamba,0.12549524009227753,green snake,0.07797856628894806,coral reef,0.06391193717718124,55.0,True
57,,king snake,water snake,0.16831696033477783,sea snake,0.14769674837589264,diamondback,0.12529660761356354,sidewinder,0.06959362328052521,horned viper,0.06121360510587692,56.0,False
58,,garter snake,handkerchief,0.2988068461418152,shower curtain,0.04238893836736679,tray,0.0411091074347496,stole,0.03901355713605881,bib,0.028558868914842606,57.0,False
59,,water snake,sandbar,0.11642143875360489,leatherback turtle,0.07927128672599792,ant,0.043334800750017166,conch,0.022298462688922882,starfish,0.018866021186113358,58.0,False
60,,vine snake,fountain,0.2329191118478775,shower curtain,0.10755649954080582,honeycomb,0.06899046152830124,pitcher,0.04462448135018349,starfish,0.03554840385913849,59.0,False
61,,night snake,shower curtain,0.18793676793575287,spider web,0.18505237996578217,starfish,0.0629868432879448,handkerchief,0.04544657841324806,leatherback turtle,0.043660324066877365,60.0,False
62,,boa constrictor,starfish,0.3020014762878418,stole,0.15501129627227783,jellyfish,0.05119733139872551,leatherback turtle,0.04628938436508179,shower curtain,0.034944940358400345,61.0,False
63,,rock python,leatherback turtle,0.2059623748064041,starfish,0.06915544718503952,shovel,0.042928945273160934,geyser,0.03831135109066963,volcano,0.03170694783329964,62.0,False
64,,Indian cobra,handkerchief,0.209784135222435,tray,0.16663388907909393,jellyfish,0.10224207490682602,bubble,0.03229423239827156,pitcher,0.02724028006196022,63.0,False
65,,green mamba,spider web,0.32774707674980164,chainlink fence,0.03809681534767151,maze,0.025608781725168228,shower curtain,0.024718396365642548,ant,0.023295847699046135,64.0,False
66,,sea snake,banana,0.1263216882944107,slug,0.12077847123146057,eel,0.09256768226623535,flatworm,0.08529089391231537,sea cucumber,0.05318404734134674,65.0,False
67,,horned viper,starfish,0.1071091964840889,sea cucumber,0.06623281538486481,flatworm,0.05161476507782936,electric ray,0.04391476511955261,handkerchief,0.034509994089603424,66.0,False
68,,diamondback,honeycomb,0.3816129267215729,ant,0.11029785871505737,shovel,0.09503111988306046,jigsaw puzzle,0.03639327362179756,geyser,0.02831568941473961,67.0,False
69,,sidewinder,shower cap,0.10521232336759567,leatherback turtle,0.05633782595396042,sea cucumber,0.04694142937660217,mortar,0.04583877697587013,wool,0.03872300684452057,68.0,False
70,,trilobite,starfish,0.09424622356891632,chain mail,0.0836060419678688,leatherback turtle,0.057830099016427994,sea cucumber,0.05229012668132782,maze,0.0447487011551857,69.0,False
71,,harvestman,starfish,0.047795556485652924,leatherback turtle,0.04267125949263573,stingray,0.03226717188954353,beaver,0.019169341772794724,stole,0.017398269847035408,70.0,False
72,,scorpion,maze,0.08170098811388016,starfish,0.07895999401807785,stole,0.050870589911937714,prayer rug,0.045557331293821335,bubble,0.04444359615445137,71.0,False
73,,black and gold garden spider,paper towel,0.11152082681655884,shower curtain,0.10807263106107712,poncho,0.10112647712230682,stole,0.09623227268457413,bath towel,0.08434905111789703,72.0,False
74,,barn spider,ant,0.10358806699514389,American alligator,0.078925721347332,bustard,0.04579872265458107,Gila monster,0.03555522486567497,African crocodile,0.03400920331478119,73.0,False
75,,garden spider,ant,0.1090245172381401,bustard,0.09507506340742111,American alligator,0.07213840633630753,African crocodile,0.033889289945364,water snake,0.029276100918650627,74.0,False
76,,black widow,handkerchief,0.21457892656326294,necklace,0.18649627268314362,knot,0.1351548433303833,chain,0.06197289749979973,starfish,0.050391439348459244,75.0,False
77,,tarantula,leatherback turtle,0.2824690341949463,handkerchief,0.05873868241906166,starfish,0.05635324865579605,loggerhead,0.04636988788843155,brain coral,0.04067080095410347,76.0,False
78,,wolf spider,shovel,0.16800378262996674,fountain,0.08760521560907364,shower curtain,0.0850488692522049,geyser,0.06317087262868881,volcano,0.047635626047849655,77.0,False
79,,tick,shower curtain,0.29307007789611816,ant,0.11592085659503937,spider web,0.07368075847625732,chainlink fence,0.03651459142565727,fountain,0.036122601479291916,78.0,False
80,,centipede,centipede,0.44234055280685425,starfish,0.07332291454076767,handkerchief,0.045817188918590546,sea cucumber,0.0399295836687088,hognose snake,0.03967999666929245,79.0,True
81,,black grouse,handkerchief,0.054823655635118484,envelope,0.052629254758358,diamondback,0.04546787962317467,leatherback turtle,0.03361906483769417,shower curtain,0.0302132461220026,80.0,False
82,,ptarmigan,leatherback turtle,0.07335250079631805,maze,0.06786252558231354,jigsaw puzzle,0.04442819207906723,sandbar,0.033876992762088776,volcano,0.029471348971128464,81.0,False
83,,ruffed grouse,ant,0.05152631551027298,leatherback turtle,0.04075750336050987,cliff dwelling,0.026284409686923027,sandbar,0.023888515308499336,American alligator,0.02187368832528591,82.0,False
84,,prairie chicken,handkerchief,0.1824861317873001,ant,0.07703524827957153,jigsaw puzzle,0.038254253566265106,volcano,0.027188848704099655,envelope,0.026835136115550995,83.0,False
85,,peacock,peacock,0.39687642455101013,leopard,0.1333465725183487,sea cucumber,0.10786888003349304,snow leopard,0.07735862582921982,jaguar,0.04012114927172661,84.0,True
86,,quail,ant,0.13036291301250458,African crocodile,0.11816718429327011,fiddler crab,0.09414489567279816,American alligator,0.04371912404894829,leatherback turtle,0.039769042283296585,85.0,False
87,,partridge,bustard,0.10850840061903,African crocodile,0.08224684745073318,Gila monster,0.053011298179626465,ant,0.03605261817574501,American alligator,0.03559117391705513,86.0,False
88,,African grey,bagel,0.09297686070203781,jellyfish,0.08485931903123856,Petri dish,0.04461356997489929,shovel,0.03863320127129555,bubble,0.03516749292612076,87.0,False
89,,macaw,handkerchief,0.4259399473667145,starfish,0.08375581353902817,agama,0.05517373979091644,jigsaw puzzle,0.04223984107375145,macaw,0.02509273961186409,88.0,True
90,,sulphur-crested cockatoo,handkerchief,0.13671599328517914,fountain,0.055503182113170624,stole,0.04297772794961929,geyser,0.03785879909992218,chainlink fence,0.03468045964837074,89.0,False
91,,lorikeet,broccoli,0.16201820969581604,mixing bowl,0.1278604120016098,dishrag,0.04061415046453476,tray,0.03814946487545967,mortar,0.03173091262578964,90.0,False
92,,coucal,spider web,0.3520990312099457,handkerchief,0.145250141620636,African crocodile,0.04293055459856987,envelope,0.04032669961452484,maze,0.03602591156959534,91.0,False
93,,bee eater,prayer rug,0.08889083564281464,banded gecko,0.08822204172611237,African chameleon,0.08798661082983017,African crocodile,0.05645007640123367,handkerchief,0.049985770136117935,92.0,False
94,,hornbill,shovel,0.18573592603206635,handkerchief,0.14476610720157623,volcano,0.10094425827264786,mitten,0.05532386153936386,fountain,0.03883791342377663,93.0,False
95,,hummingbird,starfish,0.6671789288520813,handkerchief,0.08357089012861252,mitten,0.030033761635422707,volcano,0.012932422570884228,jigsaw puzzle,0.012418417260050774,94.0,False
96,,jacamar,starfish,0.16688567399978638,shovel,0.09131260216236115,chain mail,0.08457289636135101,fountain,0.05385265871882439,apron,0.04279555752873421,95.0,False
97,,toucan,jigsaw puzzle,0.1692018210887909,bubble,0.13457319140434265,handkerchief,0.10086384415626526,coral reef,0.06517099589109421,leatherback turtle,0.04354269057512283,96.0,False
98,,drake,American alligator,0.3812633454799652,African crocodile,0.14100395143032074,leatherback turtle,0.08602634817361832,loggerhead,0.049745943397283554,volcano,0.033761247992515564,97.0,False
99,,red-breasted merganser,leatherback turtle,0.7576671838760376,handkerchief,0.032580502331256866,ant,0.021856551989912987,sandbar,0.015443862415850163,loggerhead,0.011143499054014683,98.0,False
100,,goose,volcano,0.18213112652301788,shovel,0.0981614738702774,handkerchief,0.08361400663852692,starfish,0.07332248240709305,leatherback turtle,0.04594586417078972,99.0,False
101,,black swan,starfish,0.7772589325904846,teddy,0.05753784626722336,mitten,0.013465654104948044,shovel,0.008955649100244045,honeycomb,0.008637120015919209,100.0,False
102,,tusker,fountain,0.3448447585105896,Irish water spaniel,0.14341944456100464,geyser,0.09816796332597733,maze,0.03800066560506821,starfish,0.035543911159038544,101.0,False
103,,echidna,shower curtain,0.3761051595211029,fountain,0.05702852085232735,starfish,0.04774155840277672,sea cucumber,0.026788903400301933,shovel,0.02517608553171158,102.0,False
104,,platypus,leatherback turtle,0.08486088365316391,starfish,0.07979338616132736,chain mail,0.06334187090396881,electric ray,0.04364665597677231,African crocodile,0.03672716021537781,103.0,False
105,,wallaby,handkerchief,0.12311685085296631,starfish,0.11014016717672348,shower curtain,0.06361794471740723,stole,0.05947597324848175,leatherback turtle,0.044109608978033066,104.0,False
106,,koala,fountain,0.2047426402568817,handkerchief,0.17828258872032166,geyser,0.04050901532173157,shovel,0.037913694977760315,volcano,0.03495617210865021,105.0,False
107,,wombat,handkerchief,0.1658966839313507,jellyfish,0.09893812984228134,leatherback turtle,0.0804959088563919,great white shark,0.07446646690368652,pillow,0.02928793616592884,106.0,False
108,,jellyfish,handkerchief,0.14740756154060364,shower curtain,0.14571981132030487,pillow,0.10830020159482956,prayer rug,0.10769982635974884,tray,0.04732878506183624,107.0,False
109,,sea anemone,sandbar,0.07935602217912674,leatherback turtle,0.02511328086256981,broom,0.017860911786556244,starfish,0.01739158108830452,swab,0.01580423302948475,108.0,False
110,,brain coral,brain coral,0.2562429904937744,starfish,0.2474537342786789,stole,0.13724033534526825,stingray,0.05650581046938896,coral reef,0.05461318790912628,109.0,True
111,,flatworm,coral reef,0.09882974624633789,sea anemone,0.07358761876821518,jellyfish,0.07210645079612732,brain coral,0.05126789212226868,geyser,0.0493934340775013,110.0,False
112,,nematode,nematode,0.4646923542022705,necklace,0.3240201473236084,handkerchief,0.08815338462591171,chain,0.06077831611037254,bib,0.010462062433362007,111.0,True
113,,conch,jellyfish,0.1416928768157959,sea slug,0.1287752091884613,honeycomb,0.060331329703330994,sea anemone,0.06013974919915199,coral reef,0.04392032325267792,112.0,False
114,,snail,bubble,0.10400751233100891,jellyfish,0.09524539113044739,maze,0.07732677459716797,coil,0.06472861021757126,handkerchief,0.06095094233751297,113.0,False
115,,slug,African crocodile,0.3787926733493805,American alligator,0.16909119486808777,redshank,0.1218472272157669,leatherback turtle,0.04871762916445732,dowitcher,0.0389716811478138,114.0,False
116,,sea slug,shower curtain,0.21767401695251465,coral reef,0.08604581654071808,jigsaw puzzle,0.05656022951006889,starfish,0.026174232363700867,bubble,0.02411096729338169,115.0,False
117,,chiton,leatherback turtle,0.16821706295013428,chiton,0.16466623544692993,jellyfish,0.09060906618833542,manhole cover,0.062147192656993866,brass,0.04345409572124481,116.0,True
118,,chambered nautilus,jellyfish,0.2477494478225708,Petri dish,0.21479690074920654,bagel,0.0860532820224762,face powder,0.04839818924665451,tray,0.03937424719333649,117.0,False
119,,Dungeness crab,menu,0.1464327573776245,spider web,0.1052408218383789,jigsaw puzzle,0.08603265881538391,bubble,0.0765269547700882,volcano,0.043829165399074554,118.0,False
120,,rock crab,starfish,0.464492529630661,leatherback turtle,0.08173868805170059,flatworm,0.057919956743717194,fountain,0.052967675030231476,stingray,0.044661782681941986,119.0,False
121,,fiddler crab,starfish,0.3315785229206085,sea cucumber,0.08391913026571274,leatherback turtle,0.06254608184099197,diamondback,0.057250041514635086,banded gecko,0.05720943212509155,120.0,False
122,,king crab,honeycomb,0.13652686774730682,jigsaw puzzle,0.07954433560371399,brain coral,0.06176499277353287,chiton,0.060341086238622665,sea anemone,0.045313186943531036,121.0,False
123,,American lobster,jigsaw puzzle,0.2497212439775467,handkerchief,0.13498109579086304,menu,0.08209835737943649,pillow,0.05259581282734871,tray,0.04521147161722183,122.0,False
124,,spiny lobster,spider web,0.18841814994812012,sea cucumber,0.10127314180135727,ant,0.0989190861582756,chainlink fence,0.05652937665581703,bubble,0.05255211889743805,123.0,False
125,,crayfish,stole,0.22123637795448303,prayer rug,0.09238569438457489,coral reef,0.06311703473329544,handkerchief,0.05992510914802551,maze,0.038326893001794815,124.0,False
126,,hermit crab,stole,0.1729549914598465,handkerchief,0.13822299242019653,shower curtain,0.13565969467163086,Christmas stocking,0.13097377121448517,bath towel,0.1118214875459671,125.0,False
127,,isopod,ant,0.10274074226617813,leatherback turtle,0.07346339523792267,shower curtain,0.05817475914955139,horned viper,0.04368839040398598,sidewinder,0.03859345614910126,126.0,False
128,,white stork,starfish,0.09947321563959122,mitten,0.09425734728574753,wool,0.06666454672813416,bib,0.05475834012031555,Christmas stocking,0.04270082339644432,127.0,False
129,,black stork,maze,0.08964746445417404,poncho,0.07993834465742111,handkerchief,0.048739898949861526,stole,0.046645909547805786,leatherback turtle,0.0408785380423069,128.0,False
130,,spoonbill,handkerchief,0.20021924376487732,spoonbill,0.04376215115189552,jellyfish,0.042533885687589645,Band Aid,0.038335155695676804,Maltese dog,0.0367046557366848,129.0,True
131,,flamingo,goldfish,0.7069643139839172,flamingo,0.05859249085187912,shower curtain,0.0273056048899889,starfish,0.01399802602827549,rock crab,0.013259626924991608,130.0,True
132,,little blue heron,maze,0.1483716368675232,stole,0.057052239775657654,diamondback,0.050337210297584534,American alligator,0.03675474226474762,handkerchief,0.030636033043265343,131.0,False
133,,American egret,American alligator,0.40505680441856384,African crocodile,0.19530339539051056,leatherback turtle,0.052545320242643356,jigsaw puzzle,0.042035333812236786,handkerchief,0.02245268039405346,132.0,False
134,,bittern,leatherback turtle,0.1022796630859375,electric ray,0.049334846436977386,African crocodile,0.04907900094985962,loggerhead,0.0487903356552124,handkerchief,0.0370870903134346,133.0,False
135,,crane,jigsaw puzzle,0.15338966250419617,shower curtain,0.10745284706354141,bubble,0.02812708541750908,fountain,0.022731591016054153,toilet seat,0.019568778574466705,134.0,False
136,,limpkin,spider web,0.09505525231361389,jigsaw puzzle,0.05099361762404442,ant,0.045682165771722794,cliff,0.0402262881398201,cliff dwelling,0.02765023335814476,135.0,False
137,,European gallinule,jigsaw puzzle,0.1520405262708664,handkerchief,0.1164771094918251,shower curtain,0.09174823760986328,apron,0.08342061191797256,pillow,0.02407892607152462,136.0,False
138,,American coot,spider web,0.14010003209114075,shower curtain,0.1135038211941719,American alligator,0.10375672578811646,African crocodile,0.033185865730047226,stole,0.026177341118454933,137.0,False
139,,bustard,leatherback turtle,0.18704651296138763,sea cucumber,0.09129756689071655,starfish,0.06075247377157211,brass,0.03573053330183029,water snake,0.029760584235191345,138.0,False
140,,ruddy turnstone,starfish,0.070505790412426,leatherback turtle,0.048394206911325455,ant,0.047377776354551315,rock crab,0.031185276806354523,Gila monster,0.026507345959544182,139.0,False
141,,red-backed sandpiper,American alligator,0.05608177185058594,African crocodile,0.05428298935294151,diamondback,0.036034971475601196,maze,0.03436696156859398,leatherback turtle,0.0331433080136776,140.0,False
142,,redshank,starfish,0.1105472594499588,great white shark,0.09256220608949661,handkerchief,0.08186983317136765,jellyfish,0.07140453159809113,leatherback turtle,0.055473826825618744,141.0,False
143,,dowitcher,American alligator,0.12176639586687088,menu,0.05532432347536087,brass,0.035636600106954575,shower curtain,0.02836957573890686,spider web,0.027035854756832123,142.0,False
144,,oystercatcher,leatherback turtle,0.1430240273475647,diamondback,0.11188612133264542,ptarmigan,0.06266455352306366,loggerhead,0.03623305633664131,handkerchief,0.03620421513915062,143.0,False
145,,pelican,handkerchief,0.36266061663627625,starfish,0.06831668317317963,apron,0.05239555984735489,jigsaw puzzle,0.025756385177373886,African crocodile,0.02474120445549488,144.0,False
146,,king penguin,starfish,0.15690447390079498,leatherback turtle,0.06840425729751587,shower curtain,0.06601618230342865,ptarmigan,0.05554988235235214,sea cucumber,0.04685729742050171,145.0,False
147,,albatross,Bedlington terrier,0.3608109652996063,teddy,0.08769295364618301,ice bear,0.03803403675556183,Samoyed,0.033167678862810135,standard poodle,0.02852782793343067,146.0,False
148,,grey whale,fountain,0.1401119977235794,shower curtain,0.06458709388971329,coral reef,0.06455279141664505,starfish,0.052764423191547394,volcano,0.04206598177552223,147.0,False
149,,killer whale,leatherback turtle,0.1291743963956833,starfish,0.12196645140647888,fountain,0.0644853413105011,geyser,0.05779249221086502,coral reef,0.03981724753975868,148.0,False
150,,dugong,maze,0.16416417062282562,handkerchief,0.030724795535206795,manhole cover,0.029343314468860626,tray,0.028803741559386253,fountain,0.02442062459886074,149.0,False
151,,sea lion,dowitcher,0.4041806161403656,bustard,0.19450736045837402,redshank,0.07373370975255966,starfish,0.034336548298597336,ptarmigan,0.030621875077486038,150.0,False
152,,Chihuahua,handkerchief,0.6237702965736389,shower curtain,0.07014290988445282,pillow,0.039887480437755585,quilt,0.025276022031903267,Christmas stocking,0.024223962798714638,151.0,False
153,,Japanese spaniel,fountain,0.28711971640586853,chain mail,0.07609126716852188,starfish,0.057223912328481674,tub,0.040567923337221146,brain coral,0.04051783308386803,152.0,False
154,,Maltese dog,handkerchief,0.3288956880569458,shower curtain,0.07922334969043732,tray,0.03869202360510826,tub,0.03416164964437485,bathtub,0.03155292943120003,153.0,False
155,,Pekinese,fountain,0.1370079666376114,shovel,0.06700045615434647,stole,0.04612932726740837,starfish,0.03161834925413132,honeycomb,0.03157154098153114,154.0,False
156,,Shih-Tzu,handkerchief,0.25069892406463623,jellyfish,0.1237705871462822,bonnet,0.04702712222933769,hair slide,0.04143453389406204,starfish,0.03473341092467308,155.0,False
157,,Blenheim spaniel,fountain,0.2315443456172943,jigsaw puzzle,0.15154942870140076,shower curtain,0.10430103540420532,jellyfish,0.04827107861638069,gown,0.03073747083544731,156.0,False
158,,papillon,fountain,0.3148333728313446,shower curtain,0.10431955009698868,geyser,0.0907517671585083,spider web,0.06886772066354752,bubble,0.040949657559394836,157.0,False
159,,toy terrier,shower curtain,0.16591106355190277,starfish,0.12792876362800598,coral reef,0.1269601583480835,brain coral,0.09966874867677689,sea anemone,0.05196063965559006,158.0,False
160,,Rhodesian ridgeback,shower curtain,0.1613273322582245,spider web,0.11394237726926804,honeycomb,0.07766324281692505,chainlink fence,0.06955038756132126,starfish,0.04027875140309334,159.0,False
161,,Afghan hound,fountain,0.27986404299736023,geyser,0.13778510689735413,starfish,0.09754804521799088,great white shark,0.03240855783224106,honeycomb,0.032360780984163284,160.0,False
162,,basset,jigsaw puzzle,0.1881663203239441,starfish,0.06656734645366669,pillow,0.0553119070827961,sea anemone,0.050829336047172546,coral reef,0.04982631281018257,161.0,False
