Image,Real,Name,Class_1,Probability_1,Class_2,Probability_2,Class_3,Probability_3,Class_4,Probability_4,Class_5,Probability_5,Id,Match
64,,Indian cobra,bubble,0.12436658889055252,spider web,0.10403864830732346,nematode,0.038862451910972595,water snake,0.02563984878361225,parachute,0.023651696741580963,63.0,False
65,,green mamba,barn spider,0.09389777481555939,nematode,0.0850524976849556,ant,0.04332461953163147,spider web,0.034075651317834854,parachute,0.02836163528263569,64.0,False
66,,sea snake,spider web,0.3734801709651947,bubble,0.20069174468517303,jigsaw puzzle,0.1708212047815323,stupa,0.021565131843090057,balloon,0.017734818160533905,65.0,False
67,,horned viper,spider web,0.24367927014827728,seashore,0.11013977229595184,nematode,0.07577570527791977,bubble,0.06399709731340408,parachute,0.05468316748738289,66.0,False
68,,diamondback,nematode,0.04893646761775017,barn spider,0.042711976915597916,spider web,0.03728852421045303,parachute,0.03452726826071739,seashore,0.025569181889295578,67.0,False
69,,sidewinder,spider web,0.14560122787952423,bubble,0.0767258033156395,nematode,0.039601847529411316,barn spider,0.02802741527557373,seashore,0.027811385691165924,68.0,False
70,,trilobite,spider web,0.7799389362335205,bubble,0.0791470929980278,jigsaw puzzle,0.025955885648727417,seashore,0.011621220968663692,garden spider,0.010845473036170006,69.0,False
71,,harvestman,spider web,0.5047025680541992,bubble,0.0691528245806694,garden spider,0.05829980596899986,barn spider,0.029941244050860405,parachute,0.02129146084189415,70.0,False
72,,scorpion,bubble,0.14429448544979095,jigsaw puzzle,0.12496284395456314,spider web,0.03881707787513733,padlock,0.02407989092171192,screw,0.023165995255112648,71.0,False
73,,black and gold garden spider,spider web,0.16228047013282776,parachute,0.0453425757586956,barn spider,0.0437614805996418,bubble,0.031124794855713844,garden spider,0.028313541784882545,72.0,False
74,,barn spider,parachute,0.15825724601745605,nematode,0.09262678027153015,barn spider,0.037844616919755936,seashore,0.03589453548192978,airship,0.019071409478783607,73.0,True
75,,garden spider,barn spider,0.24256668984889984,parachute,0.2301424890756607,spider web,0.10401101410388947,ant,0.09761431068181992,garden spider,0.07693891227245331,74.0,True
76,,black widow,water snake,0.08036620914936066,spider web,0.06917255371809006,barn spider,0.051814645528793335,American alligator,0.05036015808582306,black widow,0.04586711525917053,75.0,True
77,,tarantula,spider web,0.43054187297821045,bubble,0.08881382644176483,garden spider,0.034927044063806534,parachute,0.03017280623316765,seashore,0.02786405198276043,76.0,False
78,,wolf spider,spider web,0.30318698287010193,bubble,0.1550968438386917,seashore,0.036992188543081284,balloon,0.029118582606315613,lakeside,0.019965052604675293,77.0,False
79,,tick,spider web,0.15363651514053345,bubble,0.047359514981508255,parachute,0.03324364498257637,barn spider,0.028538737446069717,lakeside,0.021583430469036102,78.0,False
80,,centipede,spider web,0.18343129754066467,parachute,0.031892210245132446,water snake,0.02947823517024517,seashore,0.029371770098805428,bubble,0.02524760365486145,79.0,False
81,,black grouse,bubble,0.1260455995798111,parachute,0.11171579360961914,spider web,0.10808507353067398,envelope,0.05085274949669838,jigsaw puzzle,0.04949139431118965,80.0,False
82,,ptarmigan,spider web,0.06715082377195358,bubble,0.059534814208745956,parachute,0.05442197993397713,nematode,0.03908468037843704,barn spider,0.034422315657138824,81.0,False
83,,ruffed grouse,barn spider,0.24962317943572998,ant,0.1665017306804657,parachute,0.09287930279970169,tick,0.06728478521108627,screw,0.03305254876613617,82.0,False
84,,prairie chicken,nematode,0.10844143480062485,barn spider,0.036984361708164215,parachute,0.02413039654493332,tick,0.020906146615743637,switch,0.017551705241203308,83.0,False
85,,peacock,spider web,0.18690183758735657,barn spider,0.10979387909173965,bubble,0.0674179345369339,parachute,0.05653859302401543,nematode,0.04259161278605461,84.0,False
86,,quail,parachute,0.14386899769306183,nematode,0.10714530199766159,barn spider,0.09912250190973282,seashore,0.04930620640516281,envelope,0.04366442561149597,85.0,False
87,,partridge,nematode,0.09935587644577026,barn spider,0.0779099389910698,parachute,0.040427494794130325,seashore,0.026075266301631927,spider web,0.014315120875835419,86.0,False
88,,African grey,spider web,0.6505246758460999,bubble,0.058679670095443726,seashore,0.03418060764670372,garden spider,0.02720261551439762,jigsaw puzzle,0.02164228819310665,87.0,False
89,,macaw,barn spider,0.1331145018339157,spider web,0.09763588756322861,ant,0.06871350109577179,jigsaw puzzle,0.047228507697582245,garden spider,0.041652191430330276,88.0,False
90,,sulphur-crested cockatoo,barn spider,0.1358112245798111,spider web,0.08831275254487991,black widow,0.038371190428733826,garden spider,0.03085314854979515,nematode,0.02908613532781601,89.0,False
91,,lorikeet,spider web,0.5202473402023315,garden spider,0.07863569259643555,bubble,0.07201143354177475,barn spider,0.04983333870768547,parachute,0.024770794436335564,90.0,False
92,,coucal,spider web,0.19942952692508698,parachute,0.06821009516716003,barn spider,0.05182081088423729,seashore,0.04874158278107643,bubble,0.034024011343717575,91.0,False
93,,bee eater,spider web,0.2694052457809448,bubble,0.13727806508541107,jigsaw puzzle,0.0745900422334671,envelope,0.02364814653992653,seashore,0.023202089592814445,92.0,False
94,,hornbill,spider web,0.38601380586624146,bubble,0.04795585200190544,parachute,0.03235457092523575,barn spider,0.03166055306792259,garden spider,0.02816067449748516,93.0,False
95,,hummingbird,spider web,0.5175628066062927,bubble,0.12725700438022614,seashore,0.029527490958571434,garden spider,0.020540539175271988,jigsaw puzzle,0.02025475725531578,94.0,False
96,,jacamar,spider web,0.15591785311698914,bubble,0.11992599070072174,seashore,0.10049998015165329,nematode,0.052780166268348694,jigsaw puzzle,0.03307785838842392,95.0,False
97,,toucan,spider web,0.18652363121509552,bubble,0.09915420413017273,parachute,0.07175716757774353,seashore,0.04052463173866272,garden spider,0.022822130471467972,96.0,False
98,,drake,spider web,0.09103184938430786,nematode,0.08502666652202606,barn spider,0.0836392268538475,envelope,0.05001687631011009,parachute,0.04258030652999878,97.0,False
99,,red-breasted merganser,barn spider,0.08410746604204178,spider web,0.07822339981794357,parachute,0.0529889315366745,nematode,0.03963233530521393,seashore,0.034894052892923355,98.0,False
100,,goose,nematode,0.09843294322490692,barn spider,0.0959181934595108,tick,0.033956415951251984,spider web,0.033452995121479034,parachute,0.03224049508571625,99.0,False
101,,black swan,spider web,0.42125019431114197,bubble,0.04287020117044449,menu,0.025580458343029022,American alligator,0.022104443982243538,volcano,0.0217011496424675,100.0,False
102,,tusker,spider web,0.5021984577178955,fountain,0.06921639293432236,bubble,0.06701958924531937,American alligator,0.025796473026275635,volcano,0.01708320900797844,101.0,False
103,,echidna,barn spider,0.09235423803329468,nematode,0.075430728495121,tick,0.05908270552754402,parachute,0.054543301463127136,ant,0.04810405895113945,102.0,False
104,,platypus,spider web,0.8830016255378723,bubble,0.04991988465189934,garden spider,0.01137720700353384,jigsaw puzzle,0.01069711521267891,seashore,0.008146935142576694,103.0,False
105,,wallaby,parachute,0.13273076713085175,spider web,0.1009940579533577,barn spider,0.08070887625217438,bubble,0.07896111160516739,seashore,0.05534445121884346,104.0,False
106,,koala,nematode,0.13509352505207062,spider web,0.040786731988191605,barn spider,0.040148649364709854,seashore,0.028605012223124504,parachute,0.020969649776816368,105.0,False
107,,wombat,spider web,0.15891729295253754,nematode,0.06531983613967896,barn spider,0.051429472863674164,bubble,0.048038385808467865,parachute,0.04618242383003235,106.0,False
108,,jellyfish,spider web,0.12326524406671524,seashore,0.08631297200918198,nematode,0.08200490474700928,parachute,0.06195231154561043,bubble,0.05761125311255455,107.0,False
109,,sea anemone,nematode,0.03207441419363022,letter opener,0.0272723026573658,cleaver,0.015032262541353703,hatchet,0.011732915416359901,spatula,0.011016830801963806,108.0,False
110,,brain coral,spider web,0.4161357581615448,barn spider,0.07273653894662857,envelope,0.047234587371349335,parachute,0.037116438150405884,menu,0.03156016394495964,109.0,False
111,,flatworm,spider web,0.48155057430267334,seashore,0.04856394603848457,lakeside,0.029595620930194855,garden spider,0.02881058305501938,barn spider,0.025496773421764374,110.0,False
112,,nematode,nematode,0.059500403702259064,spider web,0.023589367046952248,shower curtain,0.023119710385799408,nail,0.01676175743341446,black widow,0.015441839583218098,111.0,True
113,,conch,spider web,0.19390346109867096,bubble,0.11737018078565598,fountain,0.07089129835367203,balloon,0.05085491016507149,parachute,0.03635605052113533,112.0,False
114,,snail,nematode,0.09496185183525085,barn spider,0.026295771822333336,matchstick,0.025892317295074463,seashore,0.018555786460638046,parachute,0.01579475775361061,113.0,False
115,,slug,spider web,0.11329937726259232,sandbar,0.05540509894490242,seashore,0.05159705504775047,American alligator,0.032600969076156616,lakeside,0.02868080697953701,114.0,False
116,,sea slug,spider web,0.21265468001365662,seashore,0.10056944191455841,parachute,0.0695451870560646,jigsaw puzzle,0.06494904309511185,bubble,0.04313540831208229,115.0,False
117,,chiton,nematode,0.05716179683804512,barn spider,0.05063733085989952,parachute,0.029697701334953308,seashore,0.02801882103085518,matchstick,0.025224851444363594,116.0,False
118,,chambered nautilus,spider web,0.23903167247772217,menu,0.11053714156150818,envelope,0.060307446867227554,seashore,0.04518315941095352,bubble,0.04145219549536705,117.0,False
119,,Dungeness crab,parachute,0.07501105219125748,seashore,0.04582837224006653,envelope,0.037383612245321274,bubble,0.03323182463645935,screw,0.02533397078514099,118.0,False
120,,rock crab,spider web,0.36864206194877625,barn spider,0.08249237388372421,bubble,0.05780688300728798,garden spider,0.04187316820025444,nematode,0.03579426556825638,119.0,False
121,,fiddler crab,spider web,0.36522307991981506,barn spider,0.14940060675144196,garden spider,0.08330131322145462,bubble,0.060313038527965546,parachute,0.04167662188410759,120.0,False
122,,king crab,spider web,0.25047555565834045,bubble,0.18054546415805817,seashore,0.056460071355104446,jigsaw puzzle,0.05016976594924927,menu,0.0307546928524971,121.0,False
123,,American lobster,barn spider,0.07169783115386963,nematode,0.06795160472393036,spider web,0.03760259971022606,parachute,0.03287765011191368,seashore,0.02708088792860508,122.0,False
124,,spiny lobster,seashore,0.14572319388389587,bubble,0.13648611307144165,spider web,0.1029818132519722,nematode,0.023440653458237648,sandbar,0.02237645350396633,123.0,False
125,,crayfish,spider web,0.5622106194496155,bubble,0.07980536669492722,garden spider,0.038673073053359985,seashore,0.029496269300580025,balloon,0.028820890933275223,124.0,False
126,,hermit crab,spider web,0.2864023447036743,garden spider,0.05495590716600418,black widow,0.0412023700773716,black and gold garden spider,0.033093441277742386,barn spider,0.03192577511072159,125.0,False
127,,isopod,spider web,0.10247426480054855,parachute,0.06809592992067337,nematode,0.06138463318347931,barn spider,0.057842131704092026,seashore,0.04560600966215134,126.0,False
128,,white stork,spider web,0.0473247729241848,parachute,0.04242272302508354,screw,0.033006615936756134,seashore,0.031506460160017014,matchstick,0.027956198900938034,127.0,False
129,,black stork,spider web,0.28664469718933105,barn spider,0.16447918117046356,garden spider,0.03697594255208969,parachute,0.028058823198080063,envelope,0.02335672453045845,128.0,False
130,,spoonbill,barn spider,0.15511411428451538,spider web,0.04712202399969101,nematode,0.042470209300518036,parachute,0.03677629306912422,black widow,0.017928721383213997,129.0,False
131,,flamingo,spider web,0.29795700311660767,bubble,0.09031862765550613,seashore,0.062541663646698,nematode,0.05254202336072922,parachute,0.03728046268224716,130.0,False
132,,little blue heron,nematode,0.12469974905252457,spider web,0.07706983387470245,barn spider,0.0764702558517456,bubble,0.038233596831560135,ant,0.02062733843922615,131.0,False
133,,American egret,nematode,0.10149964690208435,barn spider,0.058544497936964035,parachute,0.028732119128108025,spider web,0.021119609475135803,bubble,0.016801422461867332,132.0,False
134,,bittern,barn spider,0.1785910725593567,nematode,0.08092496544122696,spider web,0.07394654303789139,garden spider,0.024435976520180702,black widow,0.021939724683761597,133.0,False
135,,crane,spider web,0.24596956372261047,barn spider,0.12033151090145111,parachute,0.10432776808738708,garden spider,0.07345732301473618,ant,0.03144324943423271,134.0,False
136,,limpkin,nematode,0.07581603527069092,barn spider,0.043595366179943085,switch,0.02826053276658058,matchstick,0.023286543786525726,wall clock,0.017197299748659134,135.0,False
137,,European gallinule,bubble,0.07412822544574738,spider web,0.05822926387190819,envelope,0.04638934135437012,parachute,0.02978881262242794,jigsaw puzzle,0.02952822856605053,136.0,False
138,,American coot,barn spider,0.23415324091911316,ant,0.09656182676553726,tick,0.07404775172472,parachute,0.05615244433283806,black widow,0.03123261034488678,137.0,False
139,,bustard,spider web,0.05787135660648346,nematode,0.05173926427960396,black widow,0.041052792221307755,barn spider,0.03675038367509842,matchstick,0.032260309904813766,138.0,False
140,,ruddy turnstone,parachute,0.1589619517326355,barn spider,0.13522271811962128,nematode,0.049656759947538376,envelope,0.044615838676691055,spider web,0.042238347232341766,139.0,False
141,,red-backed sandpiper,spider web,0.06063997372984886,bubble,0.05803419277071953,seashore,0.048776477575302124,nematode,0.038695771247148514,parachute,0.03396749496459961,140.0,False
142,,redshank,nematode,0.15805944800376892,envelope,0.038332533091306686,bubble,0.02225884422659874,spider web,0.021176017820835114,tick,0.01888907141983509,141.0,False
143,,dowitcher,nematode,0.11034133285284042,parachute,0.06680899113416672,barn spider,0.0505317747592926,tick,0.04975173994898796,kite,0.022294608876109123,142.0,False
144,,oystercatcher,ant,0.1106019914150238,barn spider,0.09333926439285278,nematode,0.07720191776752472,parachute,0.058372266590595245,tick,0.039185792207717896,143.0,False
145,,pelican,parachute,0.21686731278896332,nematode,0.07440779358148575,barn spider,0.05299985036253929,seashore,0.041515130549669266,spider web,0.033715687692165375,144.0,False
146,,king penguin,spider web,0.1998600959777832,parachute,0.11432702094316483,barn spider,0.06483398377895355,nematode,0.059288013726472855,garden spider,0.025069555267691612,145.0,False
147,,albatross,spider web,0.5637009739875793,bubble,0.0795743316411972,seashore,0.0716022476553917,garden spider,0.036665838211774826,fountain,0.033678088337183,146.0,False
148,,grey whale,spider web,0.850129246711731,bubble,0.06985116750001907,garden spider,0.012946639209985733,seashore,0.010748808272182941,jigsaw puzzle,0.006551248952746391,147.0,False
149,,killer whale,spider web,0.07940000295639038,seashore,0.0506720095872879,nematode,0.048042502254247665,parachute,0.04494960606098175,bubble,0.034740347415208817,148.0,False
150,,dugong,bubble,0.20331941545009613,seashore,0.09143734723329544,spider web,0.09054430574178696,menu,0.08186254650354385,jigsaw puzzle,0.049975182861089706,149.0,False
151,,sea lion,nematode,0.09198447316884995,matchstick,0.02613903023302555,seashore,0.024697870016098022,bubble,0.01782027818262577,envelope,0.01624639332294464,150.0,False
152,,Chihuahua,spider web,0.21522195637226105,barn spider,0.13444779813289642,garden spider,0.040040403604507446,seashore,0.03389420360326767,parachute,0.027440901845693588,151.0,False
153,,Japanese spaniel,spider web,0.5622482299804688,bubble,0.058694031089544296,garden spider,0.03213644400238991,fountain,0.0315081812441349,barn spider,0.01977008581161499,152.0,False
154,,Maltese dog,parachute,0.07812801003456116,nematode,0.047968555241823196,spider web,0.036256056278944016,barn spider,0.029651997610926628,tick,0.02484103851020336,153.0,False
155,,Pekinese,spider web,0.5413381457328796,bubble,0.1499776542186737,jigsaw puzzle,0.06737997382879257,seashore,0.04150136187672615,garden spider,0.020598802715539932,154.0,False
156,,Shih-Tzu,nematode,0.06665609776973724,barn spider,0.020870650187134743,matchstick,0.020324259996414185,tick,0.01726720668375492,parachute,0.013117880560457706,155.0,False
157,,Blenheim spaniel,spider web,0.7391500473022461,barn spider,0.062017105519771576,garden spider,0.055341120809316635,bubble,0.017138296738266945,black widow,0.010359473526477814,156.0,False
158,,papillon,parachute,0.13868097960948944,barn spider,0.0843929648399353,spider web,0.0646505355834961,envelope,0.04642701894044876,tick,0.04495927318930626,157.0,False
159,,toy terrier,spider web,0.39473220705986023,barn spider,0.21952249109745026,garden spider,0.1393602341413498,black and gold garden spider,0.029140319675207138,bubble,0.02602517046034336,158.0,False
160,,Rhodesian ridgeback,barn spider,0.26656556129455566,spider web,0.2124980241060257,parachute,0.15967819094657898,garden spider,0.12273837625980377,ant,0.05724191293120384,159.0,False
161,,Afghan hound,spider web,0.3052850067615509,bubble,0.06123298779129982,nematode,0.054811976850032806,barn spider,0.03873267024755478,garden spider,0.038109272718429565,160.0,False
162,,basset,spider web,0.34084323048591614,bubble,0.20943541824817657,seashore,0.06962617486715317,nematode,0.033066216856241226,balloon,0.02610122412443161,161.0,False
163,,beagle,spider web,0.65925532579422,garden spider,0.057609040290117264,bubble,0.0342201329767704,barn spider,0.02203933708369732,parachute,0.017416926100850105,162.0,False
164,,bloodhound,parachute,0.04778571054339409,nematode,0.045963265001773834,bubble,0.026059292256832123,seashore,0.025252653285861015,spider web,0.024997219443321228,163.0,False
165,,bluetick,spider web,0.6278144717216492,bubble,0.11752042174339294,seashore,0.03363100066781044,parachute,0.028498196974396706,garden spider,0.022716950625181198,164.0,False
166,,black-and-tan coonhound,spider web,0.2473912537097931,jigsaw puzzle,0.22686684131622314,bubble,0.10425931215286255,envelope,0.06639280170202255,menu,0.03594672307372093,165.0,False
167,,Walker hound,spider web,0.35379281640052795,garden spider,0.04909374564886093,barn spider,0.03675701469182968,parachute,0.03264675289392471,seashore,0.03045172058045864,166.0,False
168,,English foxhound,spider web,0.4324013590812683,barn spider,0.07054565846920013,garden spider,0.05521769821643829,bubble,0.034673359245061874,fountain,0.02980819344520569,167.0,False
169,,redbone,letter opener,0.028722191229462624,nematode,0.025791212916374207,cleaver,0.01592181622982025,hatchet,0.01300034299492836,ballpoint,0.011393186636269093,168.0,False
170,,borzoi,nematode,0.05175795406103134,barn spider,0.014259818941354752,seashore,0.012778708711266518,ballpoint,0.010107170790433884,envelope,0.00960162840783596,169.0,False
171,,Irish wolfhound,nematode,0.08850879222154617,spider web,0.051094766706228256,barn spider,0.04249850660562515,envelope,0.0185333751142025,matchstick,0.015253016725182533,170.0,False
